styleid,Url,len_Fabulyst,len_Myntra,correct?,analysis
2474933,http://myntra.myntassets.com/assets/images/2474933/2018/2/10/11518244387159-Kvsfab-Cream-Colour-Embrodiery-Kurta-4441518244386969-1.jpg,Calf Length,Knee Length,FALSE,FN
2343229,http://myntra.myntassets.com/assets/images/2343229/2017/12/15/11513329104890-Ishin-Navy-Blue-Rayon-Printed-Straight-A-line-Trendy-Womens-Kurta-3661513329104737-1.jpg,Calf Length,Calf Length,TRUE,
320134,http://myntra.myntassets.com/assets/images/320134/2017/5/10/11494412961843-Rangriti-Women-Kurtis-6491494412961620-1.jpg,Above Knee,Above Knee,TRUE,
2342394,http://myntra.myntassets.com/assets/images/2342394/2017/12/15/11513327078019-Varanga-White-Printed-Kurta-VAR118176-9181513327077806-1.jpg,Ankle Length,Calf Length,FALSE,TN
2453675,http://myntra.myntassets.com/assets/images/2453675/2018/2/6/11517916425790-d-5131517916425577-1.jpg,Above Knee,Knee Length,FALSE,FN
2448480,http://myntra.myntassets.com/assets/images/2448480/2018/2/8/11518075636985-Shree-Women-Kurtas-4221518075636795-1.jpg,Ankle Length,Calf Length,FALSE,TN
1435264,http://myntra.myntassets.com/assets/images/1435264/2016/8/1/11470035683440-Fabindia-Navy-Printed-Anarkali-Kurta-3241470035683291-1.jpg,Calf Length,Calf Length,TRUE,
911642,http://myntra.myntassets.com/assets/images/911642/2015/8/26/11440590992892-Biba-Green-Printed-Kurta-5461440590992218-1.jpg,Above Knee,Above Knee,TRUE,
2265113,http://myntra.myntassets.com/assets/images/2265113/2017/11/20/11511179777498-NA-9281511179777351-1.jpg,Calf Length,Calf Length,TRUE,
1773517,http://myntra.myntassets.com/assets/images/1773517/2017/2/28/11488282278401-Biba-Women-White-Embroidered-Anarkali-Kurta-11488282278195-1.jpg,Calf Length,Calf Length,TRUE,
1679104,http://myntra.myntassets.com/assets/images/1679104/2017/1/12/11484220626458-Drama-Sisters-Women-Beige-Woven-Design-A-Line-Kurta-5621484220626222-1.jpg,Above Knee,Knee Length,FALSE,TN
2435207,http://myntra.myntassets.com/assets/images/2435207/2018/1/30/11517295872632-na-7261517295872475-1.jpg,Calf Length,Calf Length,TRUE,
2495809,http://myntra.myntassets.com/assets/images/2495809/2018/3/1/11519886850698-W-Women-Kurtas-1321519886850486-1.jpg,Calf Length,Calf Length,TRUE,
2268478,http://myntra.myntassets.com/assets/images/2268478/2017/11/21/11511257628705-Ojjasvi-Women-Kurtas-6581511257628516-1.jpg,Knee Length,Knee Length,TRUE,
2213869,http://myntra.myntassets.com/assets/images/2213869/2017/10/30/11509362050875-na-2151509362050654-1.jpg,Calf Length,Calf Length,TRUE,
2491786,http://myntra.myntassets.com/assets/images/2491786/2018/2/15/11518681386040-Kvsfab-Women-Blue-Dyed-Straight-Kurta-1201518681385855-1.jpg,Knee Length,Calf Length,FALSE,FN
2380488,http://myntra.myntassets.com/assets/images/2380488/2018/1/11/11515662522610-Biba-Women-Yellow-Solid-A-Line-Kurta-4461515662522551-1.jpg,Knee Length,Calf Length,FALSE,FN
2486446,http://myntra.myntassets.com/assets/images/2486446/2018/2/22/11519293389474-Shree-Women-Kurtas-2021519293389340-1.jpg,Calf Length,Calf Length,TRUE,
1887662,http://myntra.myntassets.com/assets/images/1887662/2017/12/18/11513588765968-all-about-you-Women-Navy-Blue-Woven-Design-A-Line-Kurta-5561513588765853-1.jpg,Above Knee,Knee Length,FALSE,FN
1667790,http://myntra.myntassets.com/assets/images/1667790/2016/12/1/11480583116561-Tres-Belle-Women-Kurtas-9241480583116279-1.jpg,Knee Length,Knee Length,TRUE,
2167362,http://myntra.myntassets.com/assets/images/2167362/2017/10/12/11507807552227-White--Grey-Striped-Embroidered-Kurta-7351507807552244-1.jpg,Calf Length,Calf Length,TRUE,
2484515,http://myntra.myntassets.com/assets/images/2484515/2018/2/24/11519449870126-Karigari-Women-Blue-Printed-Straight-Kurta-361519449869842-1.jpg,Above Knee,Knee Length,FALSE,FN
2412354,http://myntra.myntassets.com/assets/images/2412354/2018/1/19/11516360823347-Ishin-Cotton-Embroidered-Party-Wear-Latest-Design-Trendy-Womens-Straight-A-line-Kurta-7931516360823227-1.jpg,Calf Length,Knee Length,FALSE,TN
2312229,http://myntra.myntassets.com/assets/images/2312229/2017/12/6/11512551370566-Mytri-Women-Red--Yellow-Printed-Straight-Kurta-9351512551370444-1.jpg,Knee Length,Knee Length,TRUE,
2348173,http://myntra.myntassets.com/assets/images/2348173/2017/12/18/11513579801296-na-771513579801165-1.jpg,Above Knee,Calf Length,FALSE,TN
2477344,http://myntra.myntassets.com/assets/images/2477344/2018/2/22/11519301753318-Libas-Women-Maroon-Woven-Design-Pathani-Kurta-9511519301753051-1.jpg,Calf Length,Calf Length,TRUE,
2508727,http://myntra.myntassets.com/assets/images/2508727/2018/2/22/11519282130901-na-6681519282130727-1.jpg,Calf Length,Calf Length,TRUE,
1502204,http://myntra.myntassets.com/assets/images/1502204/2016/12/6/11481006683088-all-about-you-Women-Teal-Solid-Pathani-Kurta-4921481006682892-1.jpg,Knee Length,Knee Length,TRUE,
2368115,http://myntra.myntassets.com/assets/images/2368115/2017/12/28/11514455849316-Fusion-Beats-Women-Yellow-Printed-Straight-Kurta-5711514455849139-1.jpg,Above Knee,Knee Length,FALSE,FN
1744508,http://myntra.myntassets.com/assets/images/1744508/2017/1/31/11485845968473-aayusika-Women-Kurtas-1891485845967961-1.jpg,Knee Length,Knee Length,TRUE,
2147164,http://myntra.myntassets.com/assets/images/2147164/2017/9/28/11506602491887-Libas-Women-Blue--Beige-Woven-Design-Straight-Kurta-2361506602491615-1.jpg,Calf Length,Calf Length,TRUE,
2461723,http://myntra.myntassets.com/assets/images/2461723/2018/2/17/11518851565061-Global-Desi-Women-Kurtas-3191518851564892-1.jpg,Knee Length,Knee Length,TRUE,
2268526,https://www.dropbox.com/s/lmenmq0npg25li1/OJ414%20%281%29.jpg?dl=1,Calf Length,Calf Length,TRUE,
2461718,http://myntra.myntassets.com/assets/images/2461718/2018/2/17/11518851516654-Global-Desi-Women-Kurtas-6901518851516438-1.jpg,Calf Length,Knee Length,FALSE,FN
2348317,http://myntra.myntassets.com/assets/images/2348317/2017/12/18/11513581840929-na-7461513581840851-1.jpg,Ankle Length,Ankle Length,TRUE,
659649,http://myntra.myntassets.com/images/style/properties/Yepme-Women-Kurtas_38c33bade6468e54da7498fca565aaef_images.jpg,Above Knee,#N/A,#N/A,FN
2011509,http://myntra.myntassets.com/assets/images/2011509/2017/7/27/11501133407922-INDYA-Women-Kurtas-3691501133407481-1.jpg,Calf Length,Calf Length,TRUE,
2273522,http://myntra.myntassets.com/assets/images/2273522/2017/12/8/11512727434801-Soch-Women-Pink-Woven-Design-A-Line-Kurta-4871512727434703-1.jpg,Calf Length,Knee Length,FALSE,FN
2424396,http://myntra.myntassets.com/assets/images/2424396/2018/1/29/11517209671764-Shree-Women-Brown-Printed-Straight-Kurta-6071517209671515-1.jpg,Calf Length,Calf Length,TRUE,
2508874,http://myntra.myntassets.com/assets/images/2508874/2018/2/22/11519295972683-NA-8031519295972365-1.jpg,Ankle Length,Knee Length,FALSE,TN
510373,http://myntra.myntassets.com/images/style/properties/Raindrops-Women-Kurtis_171b20ccaf13b233703420dd4d73cb99_images.jpg,Calf Length,Knee Length,FALSE,FN
1894279,http://myntra.myntassets.com/assets/images/1894279/2017/5/10/11494408416628-Sera-Women-Kurtas-1851494408416510-1.jpg,Calf Length,Knee Length,FALSE,FN
2527509,http://myntra.myntassets.com/assets/images/2527509/2018/2/27/11519721486388-Ojjasvi-Women-Navy-Blue-Printed-A-Line-Kurta-7801519721486235-1.jpg,Calf Length,Knee Length,FALSE,FN
2504680,http://myntra.myntassets.com/assets/images/2504680/2018/2/21/11519194136419-Chhabra-555-Red--Green-Embroidered-Kurti-5801519194136244-1.jpg,Calf Length,Calf Length,TRUE,
2348831,http://myntra.myntassets.com/assets/images/2348831/2017/12/18/11513604230997-NA-7771513604230825-1.jpg,Ankle Length,Calf Length,FALSE,FN
2592954,http://myntra.myntassets.com/assets/images/2592954/2018/3/1/11519899923683-ZIYAA-Women-Black--Multicoloured-Printed-Straight-Kurta-2551519899923517-1.jpg,Knee Length,Knee Length,TRUE,
2244525,http://myntra.myntassets.com/assets/images/2244525/2017/11/13/11510551113062-breya-Women-Kurtas-3271510551112889-1.jpg,Calf Length,Calf Length,TRUE,
2427315,http://myntra.myntassets.com/assets/images/2427315/2018/2/7/11517982596111-Jashn-blue-floral-print-crepe-kurti-5741517982595861-1.jpg,Knee Length,Knee Length,TRUE,
865137,http://myntra.myntassets.com/image/style/properties/865137/Alayna-Women-Kurtas_1_4eda691e2d764c214e9491f8dc4bd6d9.jpg,Knee Length,Knee Length,TRUE,
2477240,http://myntra.myntassets.com/assets/images/2477240/2018/2/12/11518416464893-NA-3631518416464669-1.jpg,Calf Length,Calf Length,TRUE,
2464281,http://myntra.myntassets.com/assets/images/2464281/2018/2/8/11518078209165-Shiloh-Women-Green-Rayon-Embroidered-Straight-Kurta-6131518078208870-1.jpg,Above Knee,Calf Length,FALSE,TN
1189902,http://myntra.myntassets.com/assets/images/1189902/2016/1/21/11453375300126-Libas-Women-Kurtas-8401453375299760-1.jpg,Calf Length,Calf Length,TRUE,
1403396,http://myntra.myntassets.com/assets/images/1403396/2016/6/20/11466421015785-Ayaany-Women-Kurtas-1641466421015504-1.jpg,Above Knee,Knee Length,FALSE,TN
2297272,http://myntra.myntassets.com/assets/images/2297272/2017/12/1/11512121931245-Varanga-Women-Yellow--White-Printed-Straight-Kurta-9931512121931000-1.jpg,Calf Length,Knee Length,FALSE,FN
2448870,http://myntra.myntassets.com/assets/images/2448870/2018/2/8/11518087252807-Mustard--Maroon-kalamkari-Printed-Straight-Kurta-7151518087252574-1.jpg,Calf Length,Calf Length,TRUE,
2440148,http://myntra.myntassets.com/assets/images/2440148/2018/1/31/11517389210716-Womens-Kurtas-8391517389210586-1.jpg,Calf Length,Calf Length,TRUE,
2463739,http://myntra.myntassets.com/assets/images/2463739/2018/2/20/11519128452678-AKS-Women-Blue-Printed-A-Line-Kurta-2471519128452502-1.jpg,Calf Length,Calf Length,TRUE,
1870732,http://myntra.myntassets.com/assets/images/1870732/2017/4/26/11493184777587-Pannkh-Women-Kurtas-3221493184777395-1.jpg,Knee Length,Calf Length,FALSE,FN
1744745,http://myntra.myntassets.com/assets/images/1744745/2017/1/31/11485856304068-Shakumbhari-Women-Kurtas-9131485856303858-1.jpg,Calf Length,Calf Length,TRUE,
2143850,http://myntra.myntassets.com/assets/images/2143850/2017/9/26/11506400023193-Indigo-pleated-kurta-9061506400023031-1.jpg,Calf Length,Calf Length,TRUE,
2214048,http://myntra.myntassets.com/assets/images/2214048/2017/10/31/11509447673056-Juniper-Women-Navy-Blue--Navy-Blue-Embroidered-Anarkali-Kurta-7661509447672855-1.jpg,Knee Length,Calf Length,FALSE,FN
2448440,http://myntra.myntassets.com/assets/images/2448440/2018/2/8/11518088274431-Shree-Women-Beige--Burgundy-Printed-Straight-Kurta-691518088274190-1.jpg,Calf Length,Calf Length,TRUE,
2501442,http://myntra.myntassets.com/assets/images/2501442/2018/2/20/11519106257860-na-531519106257694-1.jpg,Calf Length,Knee Length,FALSE,FN
2309122,http://myntra.myntassets.com/assets/images/2309122/2017/12/5/11512459143404-Tulsattva-Women-Black--Gold-Toned-Printed-A-Line-Kurta-3771512459143271-1.jpg,Calf Length,Calf Length,TRUE,
2415880,http://myntra.myntassets.com/assets/images/2415880/2018/1/30/11517298546790-Rangriti-Women-White--Grey-Printed-A-Line-Kurta-6821517298546646-1.jpg,Calf Length,Calf Length,TRUE,
1892432,http://myntra.myntassets.com/assets/images/1892432/2017/5/19/11495193742252-La-Firangi-Women-Green-Solid-A-Line-Kurta-2761495193741898-1.jpg,Knee Length,Knee Length,TRUE,
2462681,http://myntra.myntassets.com/assets/images/2462681/2018/2/8/11518073640555-na-4611518073640392-1.jpg,Calf Length,Calf Length,TRUE,
2509590,http://myntra.myntassets.com/assets/images/2509590/2018/2/21/11519200243578-Pannkh-Women-Coral--Yellow-Printed-A-Line-Kurta-7741519200243377-1.jpg,Calf Length,Calf Length,TRUE,
2280295,http://myntra.myntassets.com/assets/images/2280295/2017/12/7/11512644067902-Jashn-Women-Red--Black-Printed-Straight-Kurta-2681512644067759-1.jpg,Calf Length,Calf Length,TRUE,
1680906,http://myntra.myntassets.com/assets/images/1680906/2017/4/5/11491373088573-Anouk-Women-Grey-Solid-A-Line-Kurta-1831491373088374-1.jpg,Calf Length,Calf Length,TRUE,
1808138,http://myntra.myntassets.com/assets/images/1808138/2017/3/16/11489656610007-La-Firangi-Women-Kurtas-8731489656609880-1.jpg,Knee Length,Calf Length,FALSE,FN
1881779,http://myntra.myntassets.com/assets/images/1881779/2017/5/12/11494587081775-Libas-Women-Cream-Coloured-Embroidered-Straight-Kurta-4921494587081506-1.jpg,Ankle Length,Calf Length,FALSE,TN
1494830,http://myntra.myntassets.com/assets/images/1494830/2016/8/29/11472452708277-Be-Indi-Women-Kurtis-2591472452707985-1.jpg,Calf Length,Ankle Length,FALSE,FN
2412676,http://myntra.myntassets.com/assets/images/2412676/2018/1/19/11516350745018-na-9751516350744927-1.jpg,Calf Length,Calf Length,TRUE,
2499764,http://myntra.myntassets.com/assets/images/2499764/2018/2/28/11519814756675-Moda-Rapido-Women-Kurtas-9811519814756599-1.jpg,Above Knee,Calf Length,FALSE,TN
2326372,http://myntra.myntassets.com/assets/images/2326372/2017/12/9/11512797850898-NA-4681512797850704-1.jpg,Calf Length,Calf Length,TRUE,
521404,http://myntra.myntassets.com/images/style/properties/Morpunc-Women-Kurtas_38599492e04a5d8059d63929714430cf_images.JPG,Above Knee,#N/A,#N/A,FN
1645545,http://myntra.myntassets.com/assets/images/1645545/2016/12/6/11481007498812-Plume-Women-Green-Self-Checked-Sheer-Straight-Kurta-491481007498451-1.jpg,Calf Length,Calf Length,TRUE,
1779930,http://myntra.myntassets.com/assets/images/1779930/2017/2/27/11488181649200-TALINUM-Women-Kurtas-9621488181649022-1.jpg,Above Knee,Above Knee,TRUE,
2366571,http://myntra.myntassets.com/assets/images/2366571/2018/1/8/11515405849878-shree-women-blue--mauve-printed-A-line-kurta-6581515405849717-1.jpg,Calf Length,Calf Length,TRUE,
1364494,http://myntra.myntassets.com/assets/images/1364494/2016/5/27/11464344733261-Ives-Black-Printed-Kurta-2991464344733085-1.jpg,Calf Length,Calf Length,TRUE,
1988494,http://myntra.myntassets.com/assets/images/1988494/2017/7/13/11499926902259-SILOUETTES-Women-Kurtas-8191499926902076-1.jpg,Above Knee,Above Knee,TRUE,
2273466,http://myntra.myntassets.com/assets/images/2273466/2017/11/23/11511431285464-Saadgi-Blue-Solid-Rayon-Straight-Pleated-Short-Kurta-951511431285295-1.jpg,Above Knee,Above Knee,TRUE,
1748713,http://myntra.myntassets.com/assets/images/1748713/2017/2/2/11486015599096-Vishudh-Women-Kurtas-8931486015598881-1.jpg,Calf Length,Calf Length,TRUE,
2454331,http://myntra.myntassets.com/assets/images/2454331/2018/2/6/11517898652220-na-8911517898652050-1.jpg,Ankle Length,Calf Length,FALSE,TN
1815884,http://myntra.myntassets.com/assets/images/1815884/2017/3/21/11490076991045-Kurtis-by-Menka-Women-Green-Printed-Straight-Kurta-6781490076990908-1.jpg,Calf Length,Calf Length,TRUE,
2269917,http://myntra.myntassets.com/assets/images/2269917/2017/11/22/11511347047599-NA-4921511347047417-1.jpg,Calf Length,Calf Length,TRUE,
2224363,http://myntra.myntassets.com/assets/images/2224363/2017/11/16/11510812990719-Melange-by-Lifestyle-Women-Yellow-Woven-Design-A-Line-Kurta-1941510812990590-1.jpg,Knee Length,Knee Length,TRUE,
2285481,http://myntra.myntassets.com/assets/images/2285481/2017/11/28/11511862369379-Beige-and-Pink-Cotton-Long-Kurti-3241511862369314-1.jpg,Ankle Length,Ankle Length,TRUE,
2322887,http://myntra.myntassets.com/assets/images/2322887/2018/2/1/11517475326262-Anouk-Women-Blue--Rust-Orange-Printed-A-Line-Kurta-3941517475326191-1.jpg,Calf Length,Knee Length,FALSE,TN
1899935,http://myntra.myntassets.com/assets/images/1899935/2017/5/12/11494574587690-Nayo-Women-Kurtas-1211494574587570-1.jpg,Calf Length,Calf Length,TRUE,
2287438,http://myntra.myntassets.com/assets/images/2287438/2017/12/2/11512216583136-AKS-Women-Mustard--Black-Printed-Straight-Kurta-8861512216583003-1.jpg,Calf Length,Calf Length,TRUE,
1514694,http://myntra.myntassets.com/assets/images/1514694/2016/9/14/11473850570763-7-Colors-Life-Style-Women-Kurtas-7681473850570513-1.jpg,Calf Length,Knee Length,FALSE,FN
2215583,http://myntra.myntassets.com/assets/images/2215583/2017/11/18/11510996509355-Moda-Rapido-Women-Kurtas-6781510996509222-1.jpg,Calf Length,Calf Length,TRUE,
2339803,http://myntra.myntassets.com/assets/images/2339803/2017/12/14/11513230071302-NA-9121513230071183-1.jpg,Knee Length,Knee Length,TRUE,
2193871,http://myntra.myntassets.com/assets/images/2193871/2017/10/24/11508828216005-Vaamsi-Women-Kurtas-7741508828215848-1.jpg,Calf Length,Knee Length,FALSE,FN
2448416,http://myntra.myntassets.com/assets/images/2448416/2018/2/27/11519729709146-Shree-Women-Black-Solid-Straight-Kurta-5971519729709024-1.jpg,Calf Length,Calf Length,TRUE,
2372235,http://myntra.myntassets.com/assets/images/2372235/2018/1/12/11515750552775-Anouk-Women-Kurtas-8671515750552702-1.jpg,Calf Length,Calf Length,TRUE,
2248888,http://myntra.myntassets.com/assets/images/2248888/2018/1/4/11515060879273-W-Women-Grey-Printed-Straight-Kurta-1681515060879113-1.jpg,Calf Length,Calf Length,TRUE,
2355186,http://myntra.myntassets.com/assets/images/2355186/2017/12/20/11513762506951-Round-Neck-34Th-Sleeves-A-Line-Kurta-2091513762506867-1.jpg,Knee Length,Calf Length,FALSE,TN
2263347,http://myntra.myntassets.com/assets/images/2263347/2017/11/29/11511960094780-Biba-Women-Yellow--Orange-Printed-Straight-Kurta-4721511960094331-1.jpg,Calf Length,Calf Length,TRUE,
2355119,http://myntra.myntassets.com/assets/images/2355119/2017/12/20/11513761673548-Band-Collar-Full-Placket-Indigo-Kurta-With-34Th-Sleeves-1571513761673401-1.jpg,Calf Length,Calf Length,TRUE,
2372236,http://myntra.myntassets.com/assets/images/2372236/2018/1/12/11515750561073-Anouk-Women-Kurtas-3271515750560986-1.jpg,Calf Length,Calf Length,TRUE,
1983555,http://myntra.myntassets.com/assets/images/1983555/2017/7/5/11499232086311-Bhama-Couture-Women-Kurtas-6921499232086174-1.jpg,Calf Length,Calf Length,TRUE,
2349938,http://myntra.myntassets.com/assets/images/2349938/2017/12/19/11513667799143-Saadgi-Black-and-Red-Embroidered-Woollen-Kurta-1681513667798996-1.jpg,Above Knee,Above Knee,TRUE,
2613088,http://myntra.myntassets.com/assets/images/diy/2018/2/27/d196dfe7-def3-48da-9eb0-03234bbe8941default.jpg,Calf Length,Calf Length,TRUE,
1847783,http://myntra.myntassets.com/assets/images/1847783/2017/4/11/11491889538043-Kurtas-Women-NAVY-BLUE-MANDARIN-NECK-LONG-SLEEVE-FRONT-OPEN-GGT-KURTA-WITH-GATHERED-WAIST-LINE-9941491889537880-1.jpg,Ankle Length,Calf Length,FALSE,TN
746310,http://myntra.myntassets.com/image/style/properties/746310/Designersareez-Women-Kurtis_1_cc883317b7d2084b8fdbe09ec23aa2bb.jpg,Above Knee,Above Knee,TRUE,
2322958,http://myntra.myntassets.com/assets/images/2322958/2018/2/13/11518520085979-Anouk-Women-Black-Printed-A-Line-Kurta-81518520085862-1.jpg,Calf Length,Knee Length,FALSE,TN
2404509,http://myntra.myntassets.com/assets/images/2404509/2018/1/25/11516860434835-Rangriti-Women-Turquoise-Blue-Embroidered-Straight-Kurta-2831516860434705-1.jpg,Knee Length,Knee Length,TRUE,
2511385,http://myntra.myntassets.com/assets/images/2511385/2018/2/22/11519279050489-Mytri-Womens-Cream--Orange-Rayon-Printed-Straight-Kurta-2681519279050302-1.jpg,Calf Length,Calf Length,TRUE,
2268544,https://www.dropbox.com/s/6p9m80m4e89ofnv/OJ437%20%281%29.jpg?dl=1,Calf Length,Calf Length,TRUE,
2471639,http://myntra.myntassets.com/assets/images/2471639/2018/2/26/11519640612071-Tulsattva-Women-Kurtas-7381519640611891-1.jpg,Calf Length,Calf Length,TRUE,
1602064,http://myntra.myntassets.com/assets/images/1602064/2016/10/20/11476958678549-Ama-Bella-Women-Black-Printed-A-Line-Kurta-8571476958678283-1.jpg,Ankle Length,Knee Length,FALSE,TN
